"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RBLBANK","EQ","08-Aug-2022","96.40","97.00","98.75","96.00","98.10","98.25","97.87","1,16,10,260","1,13,63,03,122.15","27,494","24,64,446","21.23"
"RBLBANK","EQ","10-Aug-2022","98.25","97.80","98.40","95.75","96.65","96.95","96.82","93,96,249","90,97,09,561.20","26,424","16,44,711","17.50"
"RBLBANK","EQ","11-Aug-2022","96.95","98.50","99.25","97.10","97.25","97.65","98.20","1,12,50,476","1,10,47,67,867.70","25,004","31,53,734","28.03"
"RBLBANK","EQ","12-Aug-2022","97.65","97.20","98.90","96.75","97.95","98.10","98.03","85,86,972","84,18,02,359.70","20,504","21,63,562","25.20"
"RBLBANK","EQ","16-Aug-2022","98.10","99.00","99.20","97.55","97.95","97.90","98.08","70,96,676","69,60,53,945.65","19,152","14,30,714","20.16"
"RBLBANK","EQ","17-Aug-2022","97.90","98.50","102.20","97.80","100.70","100.90","100.60","2,22,48,140","2,23,81,93,941.30","55,483","72,25,829","32.48"
"RBLBANK","EQ","18-Aug-2022","100.90","100.50","104.10","100.20","103.20","103.10","101.83","2,16,81,776","2,20,79,58,388.05","54,310","44,23,565","20.40"
"RBLBANK","EQ","19-Aug-2022","103.10","103.10","103.45","99.40","99.65","99.95","101.07","1,88,13,589","1,90,14,33,301.80","46,987","33,75,689","17.94"
"RBLBANK","EQ","22-Aug-2022","99.95","99.10","99.45","96.90","98.60","98.25","98.09","1,54,33,483","1,51,39,25,446.55","43,579","50,09,582","32.46"
"RBLBANK","EQ","23-Aug-2022","98.25","98.60","104.75","97.65","104.10","104.10","102.72","3,32,80,105","3,41,86,29,360.85","84,738","63,60,318","19.11"
"RBLBANK","EQ","24-Aug-2022","104.10","104.10","124.90","103.70","120.40","121.75","115.03","10,17,34,025","11,70,22,81,024.10","2,33,410","1,20,29,617","11.82"
