"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"REDINGTON","EQ","29-Jan-2024","173.00","173.55","177.70","173.10","176.05","176.70","176.15","25,85,648","45,54,62,566.50","20,215","20,17,124","78.01"
"REDINGTON","EQ","30-Jan-2024","176.70","177.10","182.50","176.00","177.00","177.45","179.48","14,91,957","26,77,71,462.80","21,033","7,76,116","52.02"
"REDINGTON","EQ","31-Jan-2024","177.45","177.45","181.90","177.05","180.00","179.85","180.29","11,95,757","21,55,77,453.95","17,668","6,67,712","55.84"
"REDINGTON","EQ","01-Feb-2024","179.85","180.50","181.70","178.95","179.70","180.20","180.41","10,38,654","18,73,88,371.50","18,753","6,59,291","63.48"
"REDINGTON","EQ","02-Feb-2024","180.20","180.80","190.00","180.00","189.00","188.55","187.46","58,78,189","1,10,19,32,411.55","66,681","23,40,130","39.81"
"REDINGTON","EQ","05-Feb-2024","188.55","191.40","208.50","190.55","202.10","203.85","199.03","95,40,244","1,89,87,57,609.65","93,963","42,39,874","44.44"
"REDINGTON","EQ","06-Feb-2024","203.85","205.00","212.35","200.60","208.15","208.10","207.02","63,83,228","1,32,14,84,839.10","89,534","26,33,344","41.25"
"REDINGTON","EQ","07-Feb-2024","208.10","208.00","208.00","190.40","195.00","193.60","196.83","60,64,992","1,19,37,79,554.15","72,671","30,33,240","50.01"
"REDINGTON","EQ","08-Feb-2024","193.60","195.50","197.95","191.15","192.60","192.05","194.30","15,59,871","30,30,78,789.80","30,749","6,59,607","42.29"
"REDINGTON","EQ","09-Feb-2024","192.05","192.90","193.60","184.75","190.95","190.30","189.34","18,73,155","35,46,72,208.50","38,116","6,74,763","36.02"
"REDINGTON","EQ","12-Feb-2024","190.30","192.45","195.95","180.10","181.80","182.65","188.88","17,56,278","33,17,18,088.50","42,593","6,37,007","36.27"
"REDINGTON","EQ","13-Feb-2024","182.65","184.35","202.75","180.10","199.70","199.05","197.09","1,28,51,472","2,53,29,52,817.95","1,46,936","20,47,113","15.93"
"REDINGTON","EQ","14-Feb-2024","199.05","196.85","203.80","193.50","199.90","199.45","198.89","33,27,190","66,17,45,178.40","50,130","9,84,957","29.60"
"REDINGTON","EQ","15-Feb-2024","199.45","199.05","204.85","198.80","200.00","200.55","202.27","19,77,518","39,99,88,331.25","30,690","8,04,200","40.67"
"REDINGTON","EQ","16-Feb-2024","200.55","202.05","204.95","195.50","196.40","197.35","200.54","12,04,632","24,15,79,563.25","20,754","4,89,603","40.64"
"REDINGTON","EQ","19-Feb-2024","197.35","200.00","220.00","199.00","209.70","207.90","212.82","1,31,82,397","2,80,54,58,302.10","1,45,701","24,56,565","18.64"
"REDINGTON","EQ","20-Feb-2024","207.90","207.95","216.40","205.25","211.40","211.00","212.10","37,26,939","79,05,00,748.65","44,732","11,46,200","30.75"
"REDINGTON","EQ","21-Feb-2024","211.00","210.90","212.35","203.60","204.90","204.75","207.45","18,07,818","37,50,37,988.20","29,651","7,27,484","40.24"
"REDINGTON","EQ","22-Feb-2024","204.75","205.90","206.95","200.35","205.00","205.15","203.17","10,65,482","21,64,70,947.80","20,413","3,69,787","34.71"
"REDINGTON","EQ","23-Feb-2024","205.15","206.00","211.90","205.15","210.30","209.80","209.28","16,78,744","35,13,23,688.80","27,387","6,61,853","39.43"
"REDINGTON","EQ","26-Feb-2024","209.80","211.70","214.50","205.95","207.65","207.55","211.30","18,73,937","39,59,62,206.60","32,512","6,56,078","35.01"
"REDINGTON","EQ","27-Feb-2024","207.55","208.85","213.30","206.45","212.50","212.15","209.97","13,95,701","29,30,62,307.80","32,141","5,85,393","41.94"
