"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"02-Aug-2022","29-Sep-2022","XX","-","2,384.30","2,420.00","2,382.90","2,402.65","2,399.00","2,402.65","43,500","10,46,67,881.25","10,46,67,881.25","79,875","6,000"
"01-Aug-2022","29-Sep-2022","XX","-","2,381.95","2,397.55","2,362.05","2,395.30","2,395.10","2,395.30","40,875","9,72,77,850.00","9,72,77,850.00","73,875","6,000"
"01-Aug-2022","29-Sep-2022","XX","-","2,381.95","2,397.55","2,362.05","2,395.30","2,395.10","2,395.30","40,875","9,72,77,850.00","9,72,77,850.00","73,875","6,000"
"29-Jul-2022","29-Sep-2022","XX","-","2,375.00","2,410.00","2,366.00","2,376.20","2,381.55","2,376.20","51,375","12,25,53,768.75","12,25,53,768.75","67,875","9,375"
"29-Jul-2022","29-Sep-2022","XX","-","2,375.00","2,410.00","2,366.00","2,376.20","2,381.55","2,376.20","51,375","12,25,53,768.75","12,25,53,768.75","67,875","9,375"
"28-Jul-2022","29-Sep-2022","XX","-","2,330.00","2,360.00","2,330.00","2,354.70","2,353.45","2,354.70","51,000","11,96,78,756.25","11,96,78,756.25","58,500","13,875"
"28-Jul-2022","29-Sep-2022","XX","-","2,330.00","2,360.00","2,330.00","2,354.70","2,353.45","2,354.70","51,000","11,96,78,756.25","11,96,78,756.25","58,500","13,875"
"27-Jul-2022","29-Sep-2022","XX","-","2,298.85","2,329.75","2,285.00","2,324.40","2,320.40","2,324.40","29,250","6,76,79,606.25","6,76,79,606.25","44,625","15,375"
"26-Jul-2022","29-Sep-2022","XX","-","2,334.40","2,337.00","2,304.50","2,307.05","2,308.90","2,307.05","23,250","5,39,30,981.25","5,39,30,981.25","29,250","2,250"
"25-Jul-2022","29-Sep-2022","XX","-","2,346.30","2,350.00","2,327.00","2,341.30","2,336.40","2,341.30","16,500","3,86,24,137.50","3,86,24,137.50","27,000","-1,125"
"25-Jul-2022","29-Sep-2022","XX","-","2,346.30","2,350.00","2,327.00","2,341.30","2,336.40","2,341.30","16,500","3,86,24,137.50","3,86,24,137.50","27,000","-1,125"
"22-Jul-2022","29-Sep-2022","XX","-","2,320.35","2,344.05","2,319.00","2,335.30","2,338.50","2,335.30","18,375","4,28,96,550.00","4,28,96,550.00","28,125","5,250"
"21-Jul-2022","29-Sep-2022","XX","-","2,283.55","2,306.00","2,280.00","2,301.55","2,304.40","2,301.55","9,375","2,14,69,631.25","2,14,69,631.25","22,875","375"
"20-Jul-2022","29-Sep-2022","XX","-","2,289.00","2,307.70","2,283.55","2,283.55","2,283.55","2,283.55","18,375","4,22,40,956.25","4,22,40,956.25","22,500","-1,500"
"19-Jul-2022","29-Sep-2022","XX","-","2,235.00","2,265.85","2,229.25","2,255.00","2,255.00","2,255.00","7,500","1,68,77,793.75","1,68,77,793.75","24,000","-375"
"18-Jul-2022","29-Sep-2022","XX","-","2,221.00","2,258.00","2,221.00","2,253.45","2,250.90","2,253.45","14,250","3,20,14,106.25","3,20,14,106.25","24,375","4,125"
"15-Jul-2022","29-Sep-2022","XX","-","2,151.15","2,205.00","2,151.15","2,201.90","2,204.00","2,201.90","17,625","3,85,05,525.00","3,85,05,525.00","20,250","750"
"14-Jul-2022","29-Sep-2022","XX","-","2,139.55","2,144.90","2,133.75","2,133.75","2,133.75","2,151.00","2,250","48,11,700.00","48,11,700.00","19,500","-"
"13-Jul-2022","29-Sep-2022","XX","-","2,157.70","2,157.70","2,130.00","2,131.80","2,133.10","2,131.80","8,250","1,76,61,656.25","1,76,61,656.25","19,500","1,125"
"12-Jul-2022","29-Sep-2022","XX","-","2,155.45","2,159.15","2,136.00","2,146.90","2,146.90","2,146.90","5,625","1,20,77,343.75","1,20,77,343.75","18,375","750"
"11-Jul-2022","29-Sep-2022","XX","-","2,174.00","2,185.00","2,170.00","2,175.60","2,176.00","2,175.60","9,000","1,96,05,093.75","1,96,05,093.75","17,625","2,625"
"08-Jul-2022","29-Sep-2022","XX","-","2,134.65","2,157.00","2,134.65","2,155.00","2,155.00","2,155.00","8,625","1,85,31,337.50","1,85,31,337.50","15,000","375"
"07-Jul-2022","29-Sep-2022","XX","-","2,155.90","2,170.40","2,120.00","2,137.90","2,139.60","2,137.90","30,375","6,52,06,762.50","6,52,06,762.50","14,625","8,625"
"06-Jul-2022","29-Sep-2022","XX","-","1,960.00","2,030.00","1,960.00","2,025.50","2,027.00","2,025.50","6,375","1,28,35,125.00","1,28,35,125.00","6,000","1,500"
"05-Jul-2022","29-Sep-2022","XX","-","1,983.00","1,998.30","1,954.20","1,959.70","1,963.80","1,959.70","7,875","1,56,09,693.75","1,56,09,693.75","4,500","375"
"04-Jul-2022","29-Sep-2022","XX","-","1,951.00","1,971.00","1,951.00","1,971.00","1,971.00","1,987.00","3,000","58,77,356.25","58,77,356.25","4,125","1,125"
"01-Jul-2022","29-Sep-2022","XX","-","1,852.45","1,955.25","1,852.45","1,954.05","1,955.00","1,954.05","9,375","1,80,12,375.00","1,80,12,375.00","3,000","3,000"
